Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
PD0460-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR164736	PD0460-C	WSEA	90.12	True	Analysis_set	False
PD0461-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR164731	PD0461-C	WSEA	89.01	True	Analysis_set	False
PD0466-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR164738	PD0466-C	WSEA	86.06	True	Analysis_set	False
PD0470-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR164729	PD0470-C	WSEA	89.14	True	Analysis_set	False
PD0471-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR164730	PD0471-C	WSEA	90.12	True	Analysis_set	False
PD0476-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR164740	PD0476-C	WSEA	88.01	True	Analysis_set	False
PD0480-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR164712	PD0480-C	WSEA	90.16	True	Analysis_set	False
PD0481-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR164698	PD0481-C	WSEA	90.21	True	Analysis_set	False
PD0483-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR164717	PD0483-C	WSEA	90.23	True	Analysis_set	False
PD0498-C	1052-PF-TRAC-WHITE	Sisakhet	Thailand	14.774883	104.46579	2011	ERR164720	PD0498-C	ESEA	89.5	True	Analysis_set	False
PD0505-C	1052-PF-TRAC-WHITE	Ranong	Thailand	9.998606	98.700714	2011	ERR164697	PD0505-C	WSEA	90.21	True	Analysis_set	False
PD0507-C	1052-PF-TRAC-WHITE	Ranong	Thailand	9.998606	98.700714	2011	ERR164722	PD0507-C	WSEA	90.44	True	Analysis_set	False
PD0508-C	1052-PF-TRAC-WHITE	Ranong	Thailand	9.998606	98.700714	2011	ERR164696	PD0508-C	WSEA	90.29	True	Analysis_set	False
PD0509-Cx2	1052-PF-TRAC-WHITE	Ranong	Thailand	9.998606	98.700714	2011	ERR388789	PD0509-Cx,PD0509-Cx2	WSEA	78.35	True	Analysis_set	False
PD0511-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR221489	PD0511-C	WSEA	90.29	True	Analysis_set	False
PD0512-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR221490	PD0512-C	WSEA	90.03	True	Analysis_set	False
PD0516-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR216503	PD0516-C	WSEA	90.5	True	Analysis_set	False
PD0523-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221495	PD0523-C	WSEA	90.18	True	Analysis_set	False
PD0528-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221499	PD0528-C	WSEA	90.18	True	Analysis_set	False
PD0529-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221500	PD0529-C	WSEA	90.26	True	Analysis_set	False
PD0532-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221502	PD0532-C	WSEA	90.1	True	Analysis_set	False
PD0535-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221503	PD0535-C	WSEA	90.04	True	Analysis_set	False
PD0541-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221507	PD0541-C	WSEA	90.13	True	Analysis_set	False
PD0543-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221508	PD0543-C	WSEA	90.08	True	Analysis_set	False
PD0544-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221509	PD0544-C	WSEA	90.09	True	Analysis_set	False
PD0546-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR221511	PD0546-C	WSEA	88.91	True	Analysis_set	False
PD0552-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR216516	PD0552-C	WSEA	90.23	True	Analysis_set	False
PD0556-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR216519	PD0556-C	WSEA	89.77	True	Analysis_set	False
PD0557-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR223065	PD0557-C	WSEA	89.29	True	Analysis_set	False
PD0558-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR223066	PD0558-C	WSEA	87.15	True	Analysis_set	False
PD0559-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR216520	PD0559-C	WSEA	89.74	True	Analysis_set	False
PD0561-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR223067	PD0561-C	WSEA	89.84	True	Analysis_set	False
PD0563-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR223069	PD0563-C	WSEA	90.15	True	Analysis_set	False
PD0564-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR223070	PD0564-C	WSEA	90.14	True	Analysis_set	False
PD0567-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR223073	PD0567-C	WSEA	90.04	True	Analysis_set	False
PD0569-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR216539	PD0569-C	WSEA	90.11	True	Analysis_set	False
PD0573-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR216542	PD0573-C	WSEA	90.1	True	Analysis_set	False
PD0574-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR216522	PD0574-C	WSEA	90.28	True	Analysis_set	False
PD0576-C	1052-PF-TRAC-WHITE	Sisakhet	Thailand	14.774883	104.46579	2012	ERR248942	PD0576-C,PD0576-Cx	ESEA	89.7	True	Analysis_set	False
PD0579-C	1052-PF-TRAC-WHITE	Sisakhet	Thailand	14.774883	104.46579	2012	ERR248945	PD0579-C,PD0579-Cx	ESEA	90.4	True	Analysis_set	False
PD0583-C	1052-PF-TRAC-WHITE	Ranong	Thailand	9.998606	98.700714	2012	ERR248949	PD0583-C,PD0583-Cx	WSEA	89.55	True	Analysis_set	False
PD0584-C	1052-PF-TRAC-WHITE	Ranong	Thailand	9.998606	98.700714	2012	ERR248939	PD0584-C,PD0584-Cx	WSEA	90.27	True	Analysis_set	False
PD0586-C	1052-PF-TRAC-WHITE	Ranong	Thailand	9.998606	98.700714	2012	ERR248941	PD0586-C,PD0586-Cx	WSEA	89.98	True	Analysis_set	False
PD0629-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2011	ERR404249	PD0629-C	WSEA	78.62	True	Analysis_set	False
PD0632-C	1052-PF-TRAC-WHITE	Mae Sot	Thailand	16.771015	98.704491	2012	ERR426028	PD0632-C	WSEA	88.4	True	Analysis_set	False
PD0651-C	1052-PF-TRAC-WHITE	Sisakhet	Thailand	14.774883	104.46579	2012	ERR426036	PD0651-C	ESEA	80.08	True	Analysis_set	False
PD0658-C	1052-PF-TRAC-WHITE	Sisakhet	Thailand	14.774883	104.46579	2012	ERR426022	PD0658-C	ESEA	89.05	True	Analysis_set	False
PD0662-C	1052-PF-TRAC-WHITE	Sisakhet	Thailand	14.774883	104.46579	2012	ERR426023	PD0662-C	ESEA	89.12	True	Analysis_set	False
PF0037-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR263689	PF0037-C	WAF	85.72	True	Analysis_set	False
PF0043-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR018943	PF0043-C	WAF	89.45	True	Analysis_set	False
PF0047-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR018954,ERR036158	PF0047-C	WAF	89.5	True	Analysis_set	False
PF0058-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR018945	PF0058-C	WAF	89.8	True	Analysis_set	False
PF0066-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR211539	PF0066-C	WAF	78.55	True	Analysis_set	False
PF0073-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR018967,ERR036155	PF0073-C	WAF	89.64	True	Analysis_set	False
PF0074-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR018975	PF0074-C	WAF	88.76	True	Analysis_set	False
PF0079-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR211488	PF0079-C	WAF	76.13	True	Analysis_set	False
PF0100-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR022701	PF0100-C	WAF	90.16	True	Analysis_set	False
PF0105-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR263680	PF0105-C	WAF	88.58	True	Analysis_set	False
PF0106-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR263686	PF0106-C	WAF	84.42	True	Analysis_set	False
PF0107-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR022534	PF0107-C	WAF	86.84	True	Analysis_set	False
PF0121-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR020120	PF0121-C	WAF	83.77	True	Analysis_set	False
PF0122-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR022530	PF0122-C	WAF	86.63	True	Analysis_set	False
PF0136-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR022922	PF0136-C	WAF	89.95	True	Analysis_set	False
PF0148-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR019549	PF0148-C	WAF	87.97	True	Analysis_set	False
PF0151-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR211463	PF0151-C	WAF	90.29	True	Analysis_set	False
PF0159-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR211500	PF0159-C	WAF	81.34	True	Analysis_set	False
PF0161-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR211501	PF0161-C	WAF	83.35	True	Analysis_set	False
PF0203-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR042711	PF0203-C	WAF	74.97	True	Analysis_set	False
PF0211-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR045583	PF0211-C	WAF	90.06	True	Analysis_set	False
PF0213-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR045585	PF0213-C	WAF	90.1	True	Analysis_set	False
PF0239-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR045592	PF0239-C	WAF	90.24	True	Analysis_set	False
PF0240-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR042645	PF0240-C	WAF	89.39	True	Analysis_set	False
PF0260-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR035363	PF0260-C	WAF	90.14	True	Analysis_set	False
PF0261-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR042696	PF0261-C	WAF	73.0	True	Analysis_set	False
PF0263-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR045619	PF0263-C	WAF	90.08	True	Analysis_set	False
PF0267-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR045620	PF0267-C	WAF	90.17	True	Analysis_set	False
PF0269-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR036148	PF0269-C	WAF	89.98	True	Analysis_set	False
PF0285-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR045609	PF0285-C	WAF	90.07	True	Analysis_set	False
PF0298-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR029968	PF0298-C	WAF	81.95	True	Analysis_set	False
PF0309-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR045598	PF0309-C	WAF	90.01	True	Analysis_set	False
PF0310-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR045599	PF0310-C	WAF	85.11	True	Analysis_set	False
PF0323-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR263684	PF0323-C	WAF	80.67	True	Analysis_set	False
PF0326-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR033024	PF0326-C	WAF	76.08	True	Analysis_set	False
PF0330-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR036152	PF0330-C	WAF	89.63	True	Analysis_set	False
PF0334-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR042636	PF0334-C	WAF	89.91	True	Analysis_set	False
PF0339-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR042647	PF0339-C	WAF	88.05	True	Analysis_set	False
PF0344-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR042709	PF0344-C	WAF	88.47	True	Analysis_set	False
PF0347-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR039944	PF0347-C	WAF	90.01	True	Analysis_set	False
PF0366-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR039977	PF0366-C	WAF	89.44	True	Analysis_set	False
PF0371-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR211483	PF0371-C	WAF	90.37	True	Analysis_set	False
PF0372-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2010	ERR039924	PF0372-C	WAF	89.78	True	Analysis_set	False
PF0397-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR216457	PF0397-C	WAF	90.48	True	Analysis_set	False
PF0406-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR042721	PF0406-C	WAF	88.68	True	Analysis_set	False
PF0431-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR042713	PF0431-C	WAF	87.83	True	Analysis_set	False
PF0434-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR042722	PF0434-C	WAF	88.74	True	Analysis_set	False
PF0439-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR042706	PF0439-C	WAF	88.38	True	Analysis_set	False
PF0449-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR216458	PF0449-C	WAF	90.51	True	Analysis_set	False
PF0456-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR063570	PF0456-C	WAF	89.98	True	Analysis_set	False
PF0472-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR063567	PF0472-C	WAF	90.16	True	Analysis_set	False
PF0473-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR063561	PF0473-C	WAF	90.33	True	Analysis_set	False
PF0482-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR114409	PF0482-C	WAF	90.3	True	Analysis_set	False
PF0491-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR114406	PF0491-C	WAF	90.27	True	Analysis_set	False
PF0492-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR114407	PF0492-C	WAF	90.13	True	Analysis_set	False
PF0507-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR114405	PF0507-C	WAF	90.3	True	Analysis_set	False
PF0519-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2011	ERR211457	PF0519-C	WAF	90.47	True	Analysis_set	False
PF0525-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR114384	PF0525-C	WAF	90.19	True	Analysis_set	False
PF0560-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2011	ERR234551	PF0560-C,PF0560-Cx	WAF	90.11	True	Analysis_set	False
PF0590-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2012	ERR234553	PF0590-C,PF0590-Cx	WAF	90.39	True	Analysis_set	False
PF0604-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2012	ERR343096	PF0604-C	WAF	89.94	True	Analysis_set	False
PF0606-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2012	ERR340457	PF0606-C	WAF	90.34	True	Analysis_set	False
PF0610-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2012	ERR343097	PF0610-C	WAF	90.16	True	Analysis_set	False
PF0625-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2012	ERR343100	PF0625-C	WAF	90.59	True	Analysis_set	False
PF0633-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2012	ERR343109	PF0633-C	WAF	90.24	True	Analysis_set	False
PF0638-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2012	ERR343111	PF0638-C	WAF	90.3	True	Analysis_set	False
PF0666-C	1083-PF-GH-CONWAY	Kintampo	Ghana	8.0564	-1.72446	2013	ERR340465	PF0666-C	WAF	90.31	True	Analysis_set	False
PF0670-C	1083-PF-GH-CONWAY	Navrongo	Ghana	10.885568	-1.086617	2012	ERR376211	PF0670-C	WAF	85.46	True	Analysis_set	False
PF0680-C	1083-PF-GH-CONWAY	Navrongo	Ghana	10.885568	-1.086617	2012	ERR376214	PF0680-C	WAF	88.81	True	Analysis_set	False
PF0685-C	1083-PF-GH-CONWAY	Navrongo	Ghana	10.885568	-1.086617	2012	ERR376203	PF0685-C	WAF	88.96	True	Analysis_set	False
PF0689-C	1083-PF-GH-CONWAY	Navrongo	Ghana	10.885568	-1.086617	2012	ERR376189	PF0689-C	WAF	89.12	True	Analysis_set	False
PF0696-C	1083-PF-GH-CONWAY	Navrongo	Ghana	10.885568	-1.086617	2012	ERR403199	PF0696-C	WAF	86.33	True	Analysis_set	False
PF0701-C	1083-PF-GH-CONWAY	Navrongo	Ghana	10.885568	-1.086617	2012	ERR403200	PF0701-C	WAF	90.42	True	Analysis_set	False
PF0712-C	1083-PF-GH-CONWAY	Navrongo	Ghana	10.885568	-1.086617	2012	ERR403203	PF0712-C	WAF	88.82	True	Analysis_set	False
PF0733-C	1094-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2013	ERR450104	PF0733-C	WAF	90.01	True	Analysis_set	False
PF0737-C	1094-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2013	ERR450060	PF0737-C	WAF	89.94	True	Analysis_set	False
PF0738-C	1094-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2013	ERR450072	PF0738-C	WAF	89.13	True	Analysis_set	False
PF0742-C	1094-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2013	ERR450053	PF0742-C	WAF	89.64	True	Analysis_set	False
PF0759-C	1094-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2013	ERR450057	PF0759-C	WAF	90.19	True	Analysis_set	False
